target,buy,shopcar,Sales_3,Sales_7,active_ratio,buy_ratio
0,0,0,3,3,2.5714285714285716,0.04168710152035311
0,0,2,40,40,2.5714285714285716,0.04168710152035311
0,0,0,8,8,2.5714285714285716,0.04168710152035311
0,0,0,26,26,2.5714285714285716,0.04168710152035311
0,0,0,3,3,2.5714285714285716,0.04168710152035311
0,0,0,1,1,2.5714285714285716,0.04168710152035311
0,0,0,10,10,2.5714285714285716,0.04168710152035311
0,0,0,1,1,2.5714285714285716,0.04168710152035311
0,0,0,13,13,2.5714285714285716,0.04168710152035311
0,0,1,29,29,2.5714285714285716,0.04168710152035311
0,0,0,1,1,2.5714285714285716,0.04168710152035311
0,0,0,2,2,2.5714285714285716,0.04168710152035311
0,0,0,1,1,2.5714285714285716,0.04168710152035311
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,4,4,3.7142857142857144,0.10278113663845223
0,0,0,5,5,3.7142857142857144,0.10278113663845223
0,0,0,1,1,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,4,4,3.7142857142857144,0.10278113663845223
0,0,0,6,6,3.7142857142857144,0.10278113663845223
0,0,0,4,4,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,1,1,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,4,4,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,6,6,3.7142857142857144,0.10278113663845223
0,0,0,5,5,3.7142857142857144,0.10278113663845223
0,0,0,8,8,3.7142857142857144,0.10278113663845223
0,0,0,1,1,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,1,1,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,10,10,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,8,8,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,5,5,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,4,4,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,6,6,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,5,5,3.7142857142857144,0.10278113663845223
0,0,0,1,1,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,3,3,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,1,0,19,19,3.7142857142857144,0.10278113663845223
0,0,0,7,7,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,2,2,3.7142857142857144,0.10278113663845223
0,0,0,22,22,5.714285714285714,0.07891541885876163
0,1,0,20,20,5.714285714285714,0.07891541885876163
0,0,0,4,4,5.714285714285714,0.07891541885876163
0,0,1,2,2,5.714285714285714,0.07891541885876163
0,1,1,3,3,5.714285714285714,0.07891541885876163
0,0,0,1,1,5.714285714285714,0.07891541885876163
0,1,0,28,28,5.714285714285714,0.07891541885876163
0,0,0,21,21,2.0,0.304
0,13,21,638,638,2.0,0.304
0,0,1,21,21,2.857142857142857,0.1505016722408027
0,0,0,1,1,2.857142857142857,0.1505016722408027
0,4,11,148,148,0.0,0.0
0,0,0,2,2,0.0,0.0
0,1,4,58,58,0.0,0.0
0,0,0,6,6,0.0,0.0
0,1,3,42,42,0.0,0.0
0,2,0,22,22,0.0,0.0
0,0,0,11,11,2.5714285714285716,0.09658725048293625
0,0,0,6,6,2.5714285714285716,0.09658725048293625
0,0,1,5,5,2.5714285714285716,0.09658725048293625
0,0,0,2,2,2.5714285714285716,0.09658725048293625
0,0,0,2,2,2.5714285714285716,0.09658725048293625
0,0,0,2,2,4.571428571428571,0.913154533844189
0,0,0,6,6,4.571428571428571,0.913154533844189
0,0,0,8,8,1.4285714285714286,0.14285714285714285
0,0,0,5,5,1.4285714285714286,0.14285714285714285
0,0,0,3,3,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,21,21,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,4,4,1.4285714285714286,0.14285714285714285
0,0,0,3,3,1.4285714285714286,0.14285714285714285
0,0,0,8,8,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,4,4,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,4,4,1.4285714285714286,0.14285714285714285
0,1,3,23,23,1.4285714285714286,0.14285714285714285
0,0,0,11,11,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,12,12,1.4285714285714286,0.14285714285714285
0,1,0,12,12,1.4285714285714286,0.14285714285714285
0,0,0,11,11,1.4285714285714286,0.14285714285714285
0,1,0,1,1,1.4285714285714286,0.14285714285714285
0,0,0,4,4,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,3,7,154,154,1.4285714285714286,0.14285714285714285
0,0,0,4,4,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,2,2,1.4285714285714286,0.14285714285714285
0,0,0,3,3,1.4285714285714286,0.14285714285714285
0,0,0,9,9,1.4285714285714286,0.14285714285714285
0,0,0,21,21,1.4285714285714286,0.14285714285714285
0,0,2,82,82,2.5714285714285716,0.05580357142857143
0,1,4,121,121,2.5714285714285716,0.05580357142857143
0,0,0,7,7,2.5714285714285716,0.05580357142857143
0,0,0,6,6,0.5714285714285714,0.10723860589812333
0,0,0,2,2,0.5714285714285714,0.10723860589812333
0,0,0,2,2,0.5714285714285714,0.10723860589812333
0,1,1,21,21,0.5714285714285714,0.10723860589812333
0,0,0,2,2,0.5714285714285714,0.10723860589812333
0,0,0,4,4,0.5714285714285714,0.10723860589812333
0,0,3,22,22,0.5714285714285714,0.10723860589812333
0,1,3,116,116,0.5714285714285714,0.10723860589812333
0,0,3,48,48,0.5714285714285714,0.10723860589812333
0,1,1,51,51,0.5714285714285714,0.10723860589812333
0,0,0,17,17,0.5714285714285714,0.10723860589812333
0,0,2,74,74,0.5714285714285714,0.10723860589812333
0,0,0,7,7,0.5714285714285714,0.10723860589812333
0,0,0,5,5,0.5714285714285714,0.10723860589812333
0,0,0,4,4,0.5714285714285714,0.10723860589812333
0,2,4,267,267,0.5714285714285714,0.10723860589812333
0,1,6,90,90,0.5714285714285714,0.10723860589812333
0,0,0,4,4,0.5714285714285714,0.10723860589812333
0,0,0,100,100,0.0,0.0
0,0,0,5,5,1.4285714285714286,0.546875
0,0,0,4,4,1.4285714285714286,0.546875
0,0,0,3,3,1.4285714285714286,0.546875
0,0,0,1,1,1.4285714285714286,0.546875
0,0,0,1,1,1.4285714285714286,0.546875
0,0,2,92,92,1.1428571428571428,0.20512820512820512
0,2,7,129,129,1.1428571428571428,0.20512820512820512
0,0,1,9,9,1.1428571428571428,0.20512820512820512
0,0,0,26,26,0.0,0.0
0,0,0,1,1,0.0,0.0
0,0,0,2,2,0.0,0.0
0,0,0,9,9,0.0,0.0
0,0,0,1,1,0.2857142857142857,0.09592326139088729
0,0,0,2,2,0.2857142857142857,0.09592326139088729
0,0,0,9,9,0.2857142857142857,0.09592326139088729
0,0,0,1,1,0.2857142857142857,0.09592326139088729
0,0,0,1,1,0.2857142857142857,0.09592326139088729
0,0,0,6,6,0.2857142857142857,0.11627906976744186
0,0,0,7,7,0.5714285714285714,0.11160714285714286
0,0,1,19,19,0.5714285714285714,0.11160714285714286
0,0,0,12,12,0.5714285714285714,0.11160714285714286
0,0,0,13,13,0.5714285714285714,0.11160714285714286
0,0,0,1,1,0.5714285714285714,0.11160714285714286
0,0,0,7,7,0.5714285714285714,0.11160714285714286
0,0,0,4,4,0.5714285714285714,0.11160714285714286
0,0,0,3,3,0.5714285714285714,0.11160714285714286
0,0,0,1,1,0.5714285714285714,0.11160714285714286
0,0,0,3,3,0.5714285714285714,0.11160714285714286
0,0,0,4,4,0.8571428571428571,0.023405500292568753
0,0,1,48,48,0.8571428571428571,0.023405500292568753
0,0,0,7,7,0.8571428571428571,0.023405500292568753
0,0,0,1,1,0.8571428571428571,0.023405500292568753
0,1,2,70,70,0.0,0.0
0,0,0,5,5,0.0,0.0
0,0,0,20,20,0.8571428571428571,0.09090909090909091
0,0,0,3,3,0.8571428571428571,0.09090909090909091
0,1,1,64,64,0.8571428571428571,0.09090909090909091
0,3,4,359,359,0.0,0.0
0,0,0,5,5,0.0,0.0
0,0,1,6,6,3.142857142857143,0.05346607669616519
0,0,0,13,13,3.142857142857143,0.05346607669616519
0,0,0,7,7,3.142857142857143,0.05346607669616519
0,0,0,1,1,3.142857142857143,0.05346607669616519
0,0,0,3,3,3.142857142857143,0.05346607669616519
0,0,0,1,1,3.142857142857143,0.05346607669616519
0,0,0,3,3,3.142857142857143,0.05346607669616519
0,0,0,18,18,3.142857142857143,0.05346607669616519
0,0,1,10,10,3.142857142857143,0.05346607669616519
0,0,1,12,12,3.142857142857143,0.05346607669616519
0,0,0,52,52,3.142857142857143,0.05346607669616519
0,0,0,1,1,3.142857142857143,0.05346607669616519
0,0,1,42,42,0.2857142857142857,0.04424778761061947
0,0,0,10,10,0.2857142857142857,0.04424778761061947
0,0,0,5,5,0.2857142857142857,0.04424778761061947
0,0,0,5,5,0.2857142857142857,0.04424778761061947
0,0,2,30,30,0.2857142857142857,0.04424778761061947
0,0,0,4,4,0.8571428571428571,0.02097902097902098
0,0,0,4,4,0.8571428571428571,0.02097902097902098
0,0,0,2,2,0.8571428571428571,0.02097902097902098
0,0,0,2,2,0.8571428571428571,0.02097902097902098
0,0,0,6,6,0.8571428571428571,0.02097902097902098
0,0,0,3,3,0.8571428571428571,0.02097902097902098
0,0,0,2,2,0.8571428571428571,0.02097902097902098
0,0,0,16,16,0.8571428571428571,0.02097902097902098
0,1,2,18,18,0.8571428571428571,0.2955665024630542
0,0,0,10,10,0.8571428571428571,0.2955665024630542
0,0,0,2,2,0.8571428571428571,0.2955665024630542
0,1,2,9,9,0.8571428571428571,0.2955665024630542
0,2,6,160,160,0.0,0.0
0,8,9,286,286,0.0,0.0
0,1,0,21,21,1.7142857142857142,0.14925373134328357
0,0,0,2,2,0.2857142857142857,0.10471204188481675
0,0,0,1,1,0.2857142857142857,0.10471204188481675
0,0,0,15,15,0.2857142857142857,0.10471204188481675
0,5,2,100,100,0.2857142857142857,0.10471204188481675
0,0,2,34,34,0.2857142857142857,0.10471204188481675
0,0,0,13,13,0.2857142857142857,0.10471204188481675
0,0,1,7,7,0.2857142857142857,0.10471204188481675
0,0,0,3,3,0.2857142857142857,0.10471204188481675
0,0,0,7,7,0.2857142857142857,0.10471204188481675
0,1,2,8,8,2.5714285714285716,0.12012012012012012
0,0,0,5,5,2.5714285714285716,0.12012012012012012
0,0,1,4,4,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,1,4,4,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,1,3,30,30,2.5714285714285716,0.12012012012012012
0,0,0,3,3,2.5714285714285716,0.12012012012012012
0,1,4,49,49,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,0,12,12,2.5714285714285716,0.12012012012012012
0,0,0,5,5,2.5714285714285716,0.12012012012012012
0,0,0,17,17,2.5714285714285716,0.12012012012012012
0,0,1,2,2,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,1,4,4,2.5714285714285716,0.12012012012012012
0,0,0,3,3,2.5714285714285716,0.12012012012012012
0,0,0,3,3,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,1,2,2,2.5714285714285716,0.12012012012012012
0,0,0,3,3,2.5714285714285716,0.12012012012012012
0,0,1,7,7,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,0,2,2,2.5714285714285716,0.12012012012012012
0,0,0,1,1,2.5714285714285716,0.12012012012012012
0,0,0,3,3,1.7142857142857142,0.1749271137026239
0,1,4,55,55,0.0,0.0
0,1,4,38,38,0.0,0.0
0,0,0,12,12,1.7142857142857142,0.07207207207207207
0,1,2,109,109,1.7142857142857142,0.07207207207207207
0,1,1,61,61,1.7142857142857142,0.07207207207207207
0,0,0,4,4,1.7142857142857142,0.07207207207207207
0,1,1,22,22,1.7142857142857142,0.07207207207207207
0,0,0,4,4,3.4285714285714284,0.011106564564213479
0,0,1,20,20,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,7,7,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,1,6,6,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,4,4,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,5,5,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,5,5,3.4285714285714284,0.011106564564213479
0,0,2,37,37,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,4,4,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,4,4,3.4285714285714284,0.011106564564213479
0,0,0,2,2,3.4285714285714284,0.011106564564213479
0,0,0,14,14,3.4285714285714284,0.011106564564213479
0,0,0,2,2,3.4285714285714284,0.011106564564213479
0,0,0,2,2,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,10,10,3.4285714285714284,0.011106564564213479
0,0,0,5,5,3.4285714285714284,0.011106564564213479
0,0,0,4,4,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,0,1,14,14,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,2,2,3.4285714285714284,0.011106564564213479
0,0,0,3,3,3.4285714285714284,0.011106564564213479
0,2,4,107,107,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,1,1,3.4285714285714284,0.011106564564213479
0,0,0,20,20,3.4285714285714284,0.011106564564213479
0,0,0,1,1,1.1428571428571428,0.04214963119072708
0,0,0,26,26,2.857142857142857,0.2900107411385607
0,0,0,7,7,2.857142857142857,0.2900107411385607
0,0,0,46,46,2.857142857142857,0.2900107411385607
0,0,0,13,13,2.2857142857142856,0.0605726872246696
0,0,0,4,4,2.2857142857142856,0.0605726872246696
0,0,0,6,6,2.2857142857142856,0.0605726872246696
0,0,0,2,2,2.2857142857142856,0.0605726872246696
0,0,0,1,1,2.2857142857142856,0.0605726872246696
0,0,0,38,38,0.5714285714285714,0.009587727708533078
0,0,0,1,1,0.5714285714285714,0.009587727708533078
0,0,0,3,3,0.5714285714285714,0.009587727708533078
0,0,1,14,14,0.2857142857142857,0.3225806451612903
0,0,2,50,50,0.2857142857142857,0.3225806451612903
0,0,0,1,1,0.2857142857142857,0.3225806451612903
0,0,0,2,2,0.5714285714285714,0.09293680297397769
0,0,0,2,2,0.5714285714285714,0.09293680297397769
0,0,0,2,2,0.5714285714285714,0.09293680297397769
0,0,0,1,1,0.5714285714285714,0.09293680297397769
0,0,0,9,9,0.5714285714285714,0.09293680297397769
0,0,0,5,5,0.5714285714285714,0.09293680297397769
0,1,1,43,43,0.5714285714285714,0.09293680297397769
0,0,1,10,10,0.5714285714285714,0.09293680297397769
0,0,0,5,5,0.5714285714285714,0.09293680297397769
0,0,0,10,10,0.5714285714285714,0.09293680297397769
0,0,0,3,3,0.5714285714285714,0.09293680297397769
0,0,0,35,35,0.5714285714285714,0.09293680297397769
0,0,0,3,3,0.5714285714285714,0.09293680297397769
0,0,0,4,4,0.5714285714285714,0.09293680297397769
0,0,0,2,2,4.857142857142857,0.042417815482502653
0,0,0,7,7,4.857142857142857,0.042417815482502653
0,0,0,8,8,4.857142857142857,0.042417815482502653
0,0,0,2,2,4.857142857142857,0.042417815482502653
0,0,0,11,11,4.857142857142857,0.042417815482502653
0,0,0,11,11,4.857142857142857,0.042417815482502653
0,0,0,6,6,4.857142857142857,0.042417815482502653
0,0,0,22,22,4.857142857142857,0.042417815482502653
0,0,0,17,17,4.857142857142857,0.042417815482502653
0,0,0,6,6,4.857142857142857,0.042417815482502653
0,0,0,19,19,4.857142857142857,0.042417815482502653
0,0,0,9,9,4.857142857142857,0.042417815482502653
0,0,0,6,6,4.857142857142857,0.042417815482502653
0,0,3,18,18,4.857142857142857,0.042417815482502653
0,0,1,8,8,4.857142857142857,0.042417815482502653
0,0,0,21,21,4.857142857142857,0.042417815482502653
0,0,1,4,4,4.857142857142857,0.042417815482502653
0,0,0,15,15,4.857142857142857,0.042417815482502653
0,0,0,4,4,4.857142857142857,0.042417815482502653
0,0,0,2,2,4.857142857142857,0.042417815482502653
0,0,0,20,20,4.857142857142857,0.042417815482502653
0,0,1,23,23,4.857142857142857,0.042417815482502653
0,0,0,18,18,4.857142857142857,0.042417815482502653
0,0,0,10,10,4.857142857142857,0.042417815482502653
0,0,0,4,4,0.2857142857142857,0.05181347150259067
0,0,0,15,15,0.2857142857142857,0.05181347150259067
0,0,2,98,98,0.2857142857142857,0.05181347150259067
0,0,0,1,1,3.4285714285714284,0.06797583081570997
0,0,0,36,36,3.4285714285714284,0.06797583081570997
0,0,0,1,1,3.4285714285714284,0.06797583081570997
0,0,2,65,65,3.4285714285714284,0.06797583081570997
0,0,0,1,1,3.4285714285714284,0.06797583081570997
0,0,1,14,14,3.4285714285714284,0.06797583081570997
0,0,1,9,9,3.4285714285714284,0.06797583081570997
0,0,0,3,3,3.4285714285714284,0.06797583081570997
0,0,0,13,13,3.4285714285714284,0.06797583081570997
0,0,0,2,2,3.4285714285714284,0.06797583081570997
0,0,0,6,6,3.4285714285714284,0.06797583081570997
0,0,0,3,3,3.4285714285714284,0.06797583081570997
0,0,2,21,21,3.4285714285714284,0.06797583081570997
0,0,3,73,73,0.5714285714285714,0.024096385542168676
0,0,0,20,20,1.4285714285714286,0.15852047556142668
0,0,1,22,22,1.4285714285714286,0.15852047556142668
0,0,0,15,15,1.4285714285714286,0.15852047556142668
0,0,0,47,47,1.4285714285714286,0.15852047556142668
0,1,2,51,51,1.4285714285714286,0.15852047556142668
0,0,0,9,9,1.4285714285714286,0.15852047556142668
0,0,0,9,9,1.4285714285714286,0.15852047556142668
0,0,0,3,3,4.0,0.12173128944995491
0,0,0,1,1,4.0,0.12173128944995491
0,0,0,7,7,4.0,0.12173128944995491
0,0,0,4,4,4.0,0.12173128944995491
0,0,0,2,2,4.0,0.12173128944995491
0,0,0,2,2,4.0,0.12173128944995491
0,0,0,5,5,4.0,0.12173128944995491
0,0,0,2,2,4.0,0.12173128944995491
0,0,0,2,2,4.0,0.12173128944995491
0,0,0,2,2,4.0,0.12173128944995491
0,0,0,2,2,4.0,0.12173128944995491
0,0,1,34,34,4.0,0.12173128944995491
0,3,1,24,24,4.0,0.12173128944995491
0,0,0,2,2,2.2857142857142856,0.05861664712778429
0,0,0,6,6,2.2857142857142856,0.05861664712778429
0,1,3,64,64,2.2857142857142856,0.05861664712778429
0,0,0,1,1,2.2857142857142856,0.05861664712778429
0,0,3,25,25,2.2857142857142856,0.05861664712778429
0,0,0,2,2,2.2857142857142856,0.05861664712778429
0,0,0,2,2,2.2857142857142856,0.05861664712778429
0,0,0,30,30,2.2857142857142856,0.05861664712778429
0,0,0,11,11,2.2857142857142856,0.05861664712778429
0,0,0,1,1,0.5714285714285714,0.6896551724137931
0,0,0,1,1,2.857142857142857,0.11853448275862069
0,0,0,1,1,2.857142857142857,0.11853448275862069
0,2,8,280,280,2.857142857142857,0.11853448275862069
0,0,0,11,11,2.857142857142857,0.11853448275862069
0,1,2,42,42,2.857142857142857,0.11853448275862069
0,0,0,1,1,2.857142857142857,0.11853448275862069
0,0,0,23,23,2.857142857142857,0.11853448275862069
0,0,0,2,2,2.857142857142857,0.11853448275862069
0,0,0,9,9,2.2857142857142856,0.19642857142857142
0,0,0,5,5,2.2857142857142856,0.19642857142857142
0,9,12,350,350,2.2857142857142856,0.19642857142857142
0,5,8,168,168,2.2857142857142856,0.19642857142857142
0,1,0,26,26,2.2857142857142856,0.19642857142857142
0,0,0,3,3,2.2857142857142856,0.19642857142857142
0,0,0,6,6,2.2857142857142856,0.19642857142857142
0,4,1,142,142,1.7142857142857142,0.547945205479452
0,0,0,44,44,0.0,0.0
0,0,1,51,51,1.1428571428571428,0.24509803921568626
0,1,7,229,229,1.1428571428571428,0.24509803921568626
0,0,0,34,34,1.1428571428571428,0.24509803921568626
0,8,3,144,144,1.1428571428571428,0.24509803921568626
0,0,0,7,7,1.1428571428571428,0.24509803921568626
0,0,0,6,6,1.1428571428571428,0.24509803921568626
0,0,2,95,95,1.1428571428571428,0.24509803921568626
0,1,1,56,56,1.1428571428571428,0.24509803921568626
0,0,0,7,7,0.8571428571428571,0.15228426395939088
0,0,0,12,12,0.8571428571428571,0.15228426395939088
0,2,8,280,280,0.8571428571428571,0.15228426395939088
0,0,0,5,5,0.8571428571428571,0.15228426395939088
0,0,0,10,10,0.8571428571428571,0.15228426395939088
0,0,0,2,2,0.8571428571428571,0.15228426395939088
0,0,0,86,86,0.8571428571428571,0.15228426395939088
0,1,1,16,16,0.8571428571428571,0.15228426395939088
0,0,0,2,2,0.0,0.0
0,0,0,7,7,0.0,0.0
0,0,0,3,3,0.0,0.0
0,0,0,4,4,0.0,0.0
0,0,1,39,39,1.1428571428571428,0.4316546762589928
0,0,0,2,2,0.8571428571428571,0.10600706713780919
0,0,0,4,4,0.8571428571428571,0.10600706713780919
0,0,0,14,14,0.8571428571428571,0.10600706713780919
0,0,0,25,25,0.8571428571428571,0.05939753924480271
0,3,3,16,16,0.8571428571428571,0.05939753924480271
0,0,0,1,1,0.8571428571428571,0.05939753924480271
0,0,0,5,5,0.8571428571428571,0.05939753924480271
0,0,2,90,90,0.8571428571428571,0.05939753924480271
0,1,0,28,28,0.8571428571428571,0.05939753924480271
0,0,0,3,3,0.8571428571428571,0.05939753924480271
0,0,0,5,5,0.2857142857142857,0.09900990099009901
0,0,0,8,8,0.2857142857142857,0.09900990099009901
0,0,0,22,22,0.2857142857142857,0.09900990099009901
0,4,2,112,112,3.4285714285714284,0.09445100354191263
0,0,0,1,1,0.5714285714285714,0.04477611940298507
0,0,0,2,2,0.5714285714285714,0.04477611940298507
0,0,0,1,1,0.5714285714285714,0.04477611940298507
0,0,0,2,2,0.5714285714285714,0.04477611940298507
0,0,0,3,3,0.5714285714285714,0.04477611940298507
0,5,7,183,183,0.5714285714285714,0.04477611940298507
0,0,0,1,1,0.5714285714285714,0.04477611940298507
0,0,0,6,6,0.2857142857142857,1.0526315789473684
0,0,0,22,22,2.2857142857142856,0.29551954242135364
0,1,0,11,11,2.2857142857142856,0.29551954242135364
0,0,0,3,3,2.2857142857142856,0.29551954242135364
0,0,0,3,3,2.2857142857142856,0.29551954242135364
0,0,1,43,43,2.2857142857142856,0.29551954242135364
0,0,0,1,1,2.2857142857142856,0.29551954242135364
0,0,0,1,1,2.2857142857142856,0.29551954242135364
0,0,0,1,1,2.2857142857142856,0.29551954242135364
0,0,1,4,4,2.2857142857142856,0.29551954242135364
0,0,0,13,13,2.2857142857142856,0.29551954242135364
0,0,0,1,1,2.2857142857142856,0.29551954242135364
0,0,0,3,3,1.7142857142857142,0.15180265654648956
0,0,0,7,7,1.7142857142857142,0.15180265654648956
0,1,2,70,70,1.7142857142857142,0.15180265654648956
0,0,0,2,2,1.7142857142857142,0.15180265654648956
0,0,0,2,2,1.7142857142857142,0.15180265654648956
0,0,0,2,2,1.7142857142857142,0.15180265654648956
0,2,2,29,29,1.7142857142857142,0.15180265654648956
0,2,8,280,280,1.7142857142857142,0.15180265654648956
0,0,0,20,20,1.7142857142857142,0.15180265654648956
0,0,1,14,14,1.7142857142857142,0.15180265654648956
0,0,0,15,15,1.7142857142857142,0.15180265654648956
